acid_id,smiles,mw,n_heavy,n_rot,subclass,murcko_scaffold
Ac7501,N#CC(Cc1ccc(Br)cc1)C(=O)O,254.083,14,3,acyclic_ali,c1ccccc1
Ac7502,N#CC(Cc1cccc(Br)c1)C(=O)O,254.083,14,3,acyclic_ali,c1ccccc1
Ac7503,CCN(CC)S(=O)(=O)c1cc(C(=O)O)ccc1C,271.338,18,5,benzoic,c1ccccc1
Ac7506,COC(=O)c1c(C(=O)O)nn2ccccc12,220.184,16,2,heteroaryl,c1ccn2nccc2c1
Ac7507,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)O)cc1,320.348,24,5,other,c1ccc(-c2ccn(-c3ccccc3)n2)cc1
Ac7509,O=C(O)CCc1cc(C(F)(F)F)ccc1C(F)(F)F,286.171,19,3,acyclic_ali,c1ccccc1
Ac7510,CC(C)(C)OC(=O)N1CC2(C1)CS(=O)(=O)CC2C(=O)O,305.352,20,1,cyclic_ali,O=S1(=O)CCC2(CNC2)C1
Ac7511,O=C(O)C1(n2cc(C(F)(F)F)cn2)CC1,220.15,15,2,cyclic_ali,c1cnn(C2CC2)c1
Ac7514,O=C(O)c1cccc(OCCC(F)(F)F)c1,234.173,16,4,benzoic,c1ccccc1
Ac7515,CC(F)(F)COc1ccc(C(=O)O)cc1Cl,250.628,16,4,benzoic,c1ccccc1
Ac7516,CCOc1ccc(-c2cc(C(=O)O)no2)cc1OCC,277.276,20,6,heteroaryl,c1ccc(-c2ccno2)cc1
Ac7517,Cc1cc(C(F)(F)F)c2cc(C(=O)O)oc2n1,245.156,17,1,heteroaryl,c1cnc2occc2c1
Ac7520,O=C(O)CCNS(=O)(=O)c1ccc(F)cc1,247.247,16,5,acyclic_ali,c1ccccc1
Ac7521,CC(C)Oc1cc(C(=O)O)cc(C(F)(F)F)c1,248.2,17,3,benzoic,c1ccccc1
Ac7522,CS(=O)(=O)c1ccc(C(=O)O)c(C(F)(F)F)c1,268.212,17,2,benzoic,c1ccccc1
Ac7523,O=C(O)COCCOCCOCCOCCN1C(=O)C=CC1=O,331.321,23,14,acyclic_ali,O=C1C=CC(=O)N1
Ac7524,Cc1c(Br)ccc([N+](=O)[O-])c1C(=O)O,260.043,14,2,benzoic,c1ccccc1
Ac7525,Cc1noc(C(=O)O)c1I,252.995,10,1,heteroaryl,c1cnoc1
Ac7527,CC(C)(C)OC(=O)c1cccnc1C(=O)O,223.228,16,2,heteroaryl,c1ccncc1
Ac7528,COc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)O,301.32,20,4,benzoic,O=S(=O)(c1ccccc1)N1CCOCC1
Ac7529,O=C(O)/C(=C/c1ccc(Br)cc1)c1cccs1,309.184,17,3,other,C(=Cc1cccs1)c1ccccc1
Ac7532,CC(C)(C)OC(=O)N1CCCC1c1nc(C(=O)O)cs1,298.364,20,2,heteroaryl,c1csc(C2CCCN2)n1
Ac7533,CN(C)S(=O)(=O)c1cc(C(=O)O)ccc1Br,308.153,16,3,benzoic,c1ccccc1
Ac7534,CCc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,216.24,16,3,heteroaryl,c1ccc(-c2cc[nH]n2)cc1
Ac7535,Cc1ccc(-c2cc(C(=O)O)[nH]n2)cc1C,216.24,16,2,heteroaryl,c1ccc(-c2cc[nH]n2)cc1
Ac7536,CCOc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,232.239,17,4,heteroaryl,c1ccc(-c2cc[nH]n2)cc1
Ac7537,COc1ccc(-c2cc(C(=O)O)[nH]n2)c(OC)c1,248.238,18,4,heteroaryl,c1ccc(-c2cc[nH]n2)cc1
Ac7538,O=C(O)c1cc(-c2ccc3c(c2)OCCO3)n[nH]1,246.222,18,2,heteroaryl,c1cc(-c2ccc3c(c2)OCCO3)n[nH]1
Ac7539,Cn1nc(C(=O)O)cc1-c1ccc(F)cc1,220.203,16,2,heteroaryl,c1ccc(-c2ccn[nH]2)cc1
Ac7541,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)O)cc2)C1,337.441,23,3,benzoic,O=S(=O)(c1ccccc1)N1CC2CCCC1C2
Ac7542,O=C(O)c1cccc(CNS(=O)(=O)c2cccs2)c1,297.357,19,5,benzoic,O=S(=O)(NCc1ccccc1)c1cccs1
Ac7543,O=C(O)CSc1ncc(C(F)(F)F)cc1Cl,271.647,16,3,acyclic_ali,c1ccncc1
Ac7544,O=C(O)C1CCN(C(=O)c2ccc(F)cc2F)CC1,269.247,19,2,cyclic_ali,O=C(c1ccccc1)N1CCCCC1
Ac7545,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1SCCC(=O)O,360.438,26,6,acyclic_ali,c1ccc(-c2ccnc(-c3ccccc3)c2)cc1
Ac7546,CCCc1cc(=O)oc2cc(OC(C)C(=O)O)ccc12,276.288,20,5,acyclic_ali,O=c1ccc2ccccc2o1
Ac7553,CC(C)(C)OC(=O)N1CCC2(C(=O)O)CC2C1,241.287,17,1,alpha_quat,C1CC2CC2CN1
Ac7555,Cc1ccc(-c2nc(C)c(C(=O)O)s2)c(C)c1,247.319,17,2,heteroaryl,c1ccc(-c2nccs2)cc1
Ac7556,COc1cc(CC(=O)O)cc(OC)c1Br,275.098,15,4,acyclic_ali,c1ccccc1
Ac7557,Cc1c(Cl)c(C(F)(F)F)nn1C(C)C(=O)O,256.611,16,2,acyclic_ali,c1cn[nH]c1
Ac7558,O=C(O)Cc1ccc(C(F)(F)F)c(Cl)c1,238.592,15,2,acyclic_ali,c1ccccc1
Ac7559,CCC(C(=O)O)n1nc(C(F)(F)F)cc1C,236.193,16,3,acyclic_ali,c1cn[nH]c1
Ac7560,Cc1cc(C(F)(F)F)nn1C(C)C(=O)O,222.166,15,2,acyclic_ali,c1cn[nH]c1
Ac7561,O=C(O)Cc1ccc(Cl)c(OC(F)(F)F)c1,254.591,16,3,acyclic_ali,c1ccccc1
Ac7562,Cc1c(Cl)c(C(F)F)nn1CC(=O)O,224.594,14,3,acyclic_ali,c1cn[nH]c1
Ac7563,COc1ccc(C(=O)O)cc1S(=O)(=O)N(C)C,259.283,17,4,benzoic,c1ccccc1
Ac7564,O=C(O)c1ncc(Br)cc1C(F)F,252.014,13,2,heteroaryl,c1ccncc1
Ac7565,O=C(O)c1ncc(Cl)cc1C(F)(F)F,225.553,14,1,heteroaryl,c1ccncc1
Ac7566,Cc1nc(-c2c(Cl)cccc2Cl)sc1C(=O)O,288.155,17,2,heteroaryl,c1ccc(-c2nccs2)cc1
Ac7567,O=C(O)c1cnn(-c2ncc(Cl)cn2)c1,224.607,15,2,aryl_other,c1cnc(-n2cccn2)nc1
Ac7570,CN1C(=O)CC(C(=O)O)C1c1cccs1,225.269,15,2,cyclic_ali,O=C1CCC(c2cccs2)N1
Ac7571,O=C(O)COc1cc(C(F)(F)F)ccc1F,238.136,16,3,acyclic_ali,c1ccccc1
Ac7572,O=C(O)COc1cc(Br)cc(F)c1F,267.025,14,3,acyclic_ali,c1ccccc1
Ac7577,CC(C)N(CC(=O)O)S(=O)(=O)c1ccccc1,257.311,17,5,alpha_amino,c1ccccc1
Ac7579,O=C(O)c1cccnc1SCC(F)(F)F,237.202,15,3,aryl_other,c1ccncc1
Ac7580,O=C(O)c1cccnc1SC1CCCC1,223.297,15,3,aryl_other,c1ccc(SC2CCCC2)nc1
Ac7582,O=C(O)c1ccc(N2CCCCS2(=O)=O)cc1Cl,289.74,18,2,benzoic,O=S1(=O)CCCCN1c1ccccc1
Ac7583,Cc1ccccc1-c1nc(C(=O)O)cs1,219.265,15,2,heteroaryl,c1ccc(-c2nccs2)cc1
Ac7584,CC(C)(C)n1ncc(C(=O)O)c1Br,247.092,13,1,aryl_other,c1cn[nH]c1
Ac7585,O=C(O)CCc1c(F)cccc1Br,247.063,13,3,acyclic_ali,c1ccccc1
Ac7586,CCS(=O)(=O)c1ccc(Br)c(C(=O)O)c1,293.138,15,3,benzoic,c1ccccc1
Ac7587,O=C(O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,289.241,21,3,aryl_other,c1ccc(-c2ccn3nccc3n2)cc1
Ac7588,O=C(O)c1cc(Br)ccc1C(F)F,251.026,13,2,benzoic,c1ccccc1
Ac7590,Cc1cc(C(=O)O)n(-c2cccc(C(F)(F)F)c2)n1,270.21,19,2,heteroaryl,c1ccc(-n2cccn2)cc1
Ac7591,Cc1cc(C(=O)O)n(-c2ccccc2Br)n1,281.109,16,2,heteroaryl,c1ccc(-n2cccn2)cc1
Ac7592,Cc1nn(-c2ccc(F)cc2)nc1C(=O)O,221.191,16,2,heteroaryl,c1ccc(-n2nccn2)cc1
Ac7593,O=C(O)c1nnn(-c2ccccc2Cl)c1-c1cccnc1,300.705,21,3,heteroaryl,c1ccc(-n2nncc2-c2cccnc2)cc1
Ac7594,CC(C)c1c(C(=O)O)nnn1-c1ccc(F)cc1,249.245,18,3,heteroaryl,c1ccc(-n2ccnn2)cc1
Ac7595,O=C(O)c1ccc(Cn2nccc2Br)cc1,281.109,16,3,benzoic,c1ccc(Cn2cccn2)cc1
Ac7596,CC1(C)OB(c2ccc(C(=O)O)nc2)OC1(C)C,249.075,18,2,heteroaryl,c1cncc(B2OCCO2)c1
Ac7597,Cc1c(I)cc(Cl)cc1C(=O)O,296.491,12,1,benzoic,c1ccccc1
Ac7598,O=C(O)c1ccc(F)c(S(=O)(=O)NC2CC2)c1,259.258,17,4,benzoic,O=S(=O)(NC1CC1)c1ccccc1
Ac7599,COc1ccc(Cn2nnc(C(=O)O)c2C)cc1,247.254,18,4,heteroaryl,c1ccc(Cn2ccnn2)cc1
Ac7600,CC(C)(C)OC(=O)N1CC(c2ccc(C(=O)O)cc2)C1,277.32,20,2,benzoic,c1ccc(C2CNC2)cc1
Ac7601,CC(C)(C)OC(=O)N1CCC[C@H]1Cn1cc(C(=O)O)nn1,296.327,21,3,heteroaryl,c1cn(CC2CCCN2)nn1
Ac7605,CC(=O)c1cccc(OCc2cc(C(=O)O)no2)c1,261.233,19,5,heteroaryl,c1ccc(OCc2ccno2)cc1
Ac7606,O=C(O)C1CCCN1S(=O)(=O)c1ccc(Cl)s1,295.769,17,3,alpha_amino,O=S(=O)(c1cccs1)N1CCCC1
Ac7609,CCOc1ccc(C(=O)CC(Sc2ccc(Cl)cc2)C(=O)O)cc1,364.85,24,8,acyclic_ali,O=C(CCSc1ccccc1)c1ccccc1
Ac7610,CCOc1ccccc1-c1cc(C(=O)O)c2cc(Br)ccc2n1,372.218,23,4,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac7611,COc1ccc(-c2cc(C(=O)O)c3cc(Br)ccc3n2)c(OC)c1,388.217,24,4,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac7612,Cc1ccc(S(=O)(=O)NC(C)(C)C)cc1C(=O)O,271.338,18,3,benzoic,c1ccccc1
Ac7613,O=C(O)[C@H]1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C[C@@H]1c1ccccc1,413.473,31,4,cyclic_ali,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(c2ccccc2)C1
Ac7615,O=C(O)c1ccc(OC(F)F)c([N+](=O)[O-])c1,233.126,16,4,benzoic,c1ccccc1
Ac7617,COc1ccc(Cl)c(CC(=O)O)c1F,218.611,14,3,acyclic_ali,c1ccccc1
Ac7618,O=C(O)c1ccc2c(c1)CN(C(=O)OCC1c3ccccc3-c3ccccc31)CC2,399.446,30,3,benzoic,O=C(OCC1c2ccccc2-c2ccccc21)N1CCc2ccccc2C1
Ac7620,O=C(O)c1ccc(S(=O)(=O)NC2CCCC2)cc1,269.322,18,4,benzoic,O=S(=O)(NC1CCCC1)c1ccccc1
Ac7621,Cc1cc(C)nc(N2CCC(C(=O)O)CC2)n1,235.287,17,2,cyclic_ali,c1cnc(N2CCCCC2)nc1
Ac7622,O=C(O)c1ccn2nc(Br)nc2c1,242.032,13,1,aryl_other,c1ccn2ncnc2c1
Ac7623,CC(C)(C)OC(=O)N1CCC2(C(=O)O)CC12,227.26,16,1,alpha_quat,C1CC2CC2N1
Ac7624,O=C(O)C(c1ccccc1)n1sc2ccccc2c1=O,285.324,20,3,acyclic_ali,O=c1c2ccccc2sn1Cc1ccccc1
Ac7625,COc1cccc(N(CC(=O)O)S(C)(=O)=O)c1,259.283,17,5,alpha_amino,c1ccccc1
Ac7626,O=C(O)c1nnn(-c2cccc(Br)c2)c1C(F)(F)F,336.067,19,2,heteroaryl,c1ccc(-n2ccnn2)cc1
Ac7627,Cc1nn(C)c(C(F)(F)Cl)c1C(=O)O,224.594,14,2,aryl_other,c1cn[nH]c1
Ac7628,CCn1nc(C)c(C(=O)O)c1C(F)(F)F,222.166,15,2,aryl_other,c1cn[nH]c1
Ac7629,CCn1nc(C)c(C(=O)O)c1C(F)(F)Cl,238.621,15,3,aryl_other,c1cn[nH]c1
Ac7630,O=C(O)/C=C/c1ccc(Sc2ccc(Cl)cc2)c([N+](=O)[O-])c1,335.768,22,5,other,c1ccc(Sc2ccccc2)cc1
Ac7631,O=C(O)c1cnn2c(-c3ccccc3)ccnc12,239.234,18,2,aryl_other,c1ccc(-c2ccnc3ccnn23)cc1
Ac7632,CC(C)(C)OC(=O)N1C[C@@H]2C[C@@H](C[C@@H](C(=O)O)C2)C1,269.341,19,1,cyclic_ali,C1CC2CNCC(C1)C2
Ac7633,COc1ccc(OC)c(-c2cc(C(=O)O)n[nH]2)c1,248.238,18,4,heteroaryl,c1ccc(-c2ccn[nH]2)cc1
Ac7634,CCOc1ccc(OCCCC(=O)O)cc1,224.256,16,7,acyclic_ali,c1ccccc1
Ac7635,CC(C)(Oc1ccc(F)c(Br)c1)C(=O)O,277.089,15,3,acyclic_ali,c1ccccc1
Ac7636,CN(C(=O)OC(C)(C)C)c1cc(C(=O)O)n(C)n1,255.274,18,2,heteroaryl,c1cn[nH]c1
Ac7637,COCOc1cc(Br)cc(C(=O)O)c1,261.071,14,4,benzoic,c1ccccc1
Ac7639,O=C(O)/C=C/c1cc(C(F)(F)F)ccc1Cl,250.603,16,2,other,c1ccccc1
Ac7640,O=C(CC(SCc1ccc(Cl)cc1)C(=O)O)c1ccc(Cl)cc1,369.269,23,7,acyclic_ali,O=C(CCSCc1ccccc1)c1ccccc1
Ac7641,CC(C)c1ccc(C(=O)CC(Sc2ccc(Cl)cc2)C(=O)O)cc1,362.878,24,7,acyclic_ali,O=C(CCSc1ccccc1)c1ccccc1
Ac7642,O=C(O)c1ccc(Br)c(OC2COC2)c1,273.082,15,3,benzoic,c1ccc(OC2COC2)cc1
Ac7643,O=C(O)c1ccc(Br)c(OC(F)F)c1,267.025,14,3,benzoic,c1ccccc1
Ac7644,O=C(O)c1cc(I)c(Br)cc1F,344.905,12,1,benzoic,c1ccccc1
Ac7645,CCC(Oc1ccc(OC(F)(F)F)cc1)C(=O)O,264.199,18,5,acyclic_ali,c1ccccc1
Ac7646,CCC(Cc1ccc(OC(F)(F)F)cc1)C(=O)O,262.227,18,5,acyclic_ali,c1ccccc1
Ac7649,COC(=O)C1CC(C(=O)O)CN(C(=O)OCc2ccccc2)C1,321.329,23,4,cyclic_ali,O=C(OCc1ccccc1)N1CCCCC1
Ac7650,O=C(O)c1cnc(Cl)cc1I,283.452,11,1,aryl_other,c1ccncc1
Ac7651,O=C(O)C(=O)N1CCC(C(F)(F)F)CC1,225.166,15,0,other,C1CCNCC1
Ac7653,N#CCc1cc(Br)ccc1C(=O)O,240.056,13,2,benzoic,c1ccccc1
Ac7656,CS(=O)(=O)Nc1cc(C(=O)O)ccc1Cl,249.675,15,3,benzoic,c1ccccc1
Ac7658,Cn1cc(C(=O)O)c(CN2C(=O)c3ccccc3C2=O)n1,285.259,21,3,aryl_other,O=C1c2ccccc2C(=O)N1Cc1cc[nH]n1
Ac7659,Cc1cc(OC(F)(F)F)ccc1CC(=O)O,234.173,16,3,acyclic_ali,c1ccccc1
Ac7660,CCOC(=O)C(C(=O)O)c1ccccc1F,226.203,16,4,acyclic_ali,c1ccccc1
Ac7661,CN(C)S(=O)(=O)c1ccc(C(=O)O)o1,219.218,14,3,heteroaryl,c1ccoc1
Ac7663,NS(=O)(=O)c1ccc(Br)c(C(=O)O)c1,280.099,14,2,benzoic,c1ccccc1
Ac7664,Cc1nn(Cc2ccc(C(=O)O)cc2)c(C)c1[N+](=O)[O-],275.264,20,4,benzoic,c1ccc(Cn2cccn2)cc1
Ac7665,O=C(O)/C=C/c1ccc(S(=O)(=O)NCc2ccco2)cc1,307.327,21,6,other,O=S(=O)(NCc1ccco1)c1ccccc1
Ac7667,COc1ccc(-c2nc(CC(=O)O)cs2)cc1OC,279.317,19,5,acyclic_ali,c1ccc(-c2nccs2)cc1
Ac7668,CC(C)(C)OC(=O)N1CC(C(=O)O)C(F)(F)C1,251.229,17,1,cyclic_ali,C1CCNC1
Ac7669,CC(C)(C)OC(=O)N1CCC2(C=C(C(=O)O)c3ccccc3O2)CC1,345.395,25,1,other,C1=CC2(CCNCC2)Oc2ccccc21
Ac7671,O=C(O)CCCCCC#CCOC1CCCCO1,254.326,18,7,acyclic_ali,C1CCOCC1
Ac7672,O=C(O)c1ccc(-n2cccn2)c(I)c1,314.082,15,2,benzoic,c1ccc(-n2cccn2)cc1
Ac7673,CCS(=O)(=O)c1ccc(C2(C(=O)O)CC2)cc1,254.307,17,4,alpha_quat,c1ccc(C2CC2)cc1
Ac7674,CCc1ccc(I)cc1C(=O)O,276.073,12,2,benzoic,c1ccccc1
Ac7677,O=C(O)c1c(F)cc(Br)c([N+](=O)[O-])c1F,281.996,15,2,benzoic,c1ccccc1
Ac7678,O=C(O)c1ccccc1SCC1CCCO1,238.308,16,4,benzoic,c1ccc(SCC2CCCO2)cc1
Ac7679,Cc1ccc(S(=O)(=O)NC2(CC(=O)O)CCCCC2)cc1,311.403,21,5,acyclic_ali,O=S(=O)(NC1CCCCC1)c1ccccc1
Ac7681,O=C(O)c1ccccc1-c1ccc(Cn2ccnc2)cc1,278.311,21,4,benzoic,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
Ac7682,O=C(O)C1CCCN(S(=O)(=O)N2CCCC2)C1,262.331,17,3,cyclic_ali,O=S(=O)(N1CCCCC1)N1CCCC1
Ac7683,Cc1cccc(N(CC(=O)O)S(C)(=O)=O)c1,243.284,16,4,alpha_amino,c1ccccc1
Ac7684,O=C(O)c1sccc1S(=O)(=O)N1CCCC1,261.324,16,3,heteroaryl,O=S(=O)(c1ccsc1)N1CCCC1
Ac7685,Cc1cc2c(C)nc3ccc(C(=O)O)cc3c2o1,241.246,18,1,benzoic,c1ccc2c(c1)ncc1ccoc12
Ac7686,O=C(O)c1ccc(Cn2cc(Cl)cn2)o1,226.619,15,3,heteroaryl,c1coc(Cn2cccn2)c1
Ac7687,O=C(O)C1CCN(C(=O)Cc2ccc(Cl)cc2)CC1,281.739,19,3,cyclic_ali,O=C(Cc1ccccc1)N1CCCCC1
Ac7690,O=Cc1cc(Cl)c(C(=O)O)c(Cl)c1,219.023,13,2,benzoic,c1ccccc1
Ac7692,O=C(O)c1cc(Br)c(I)cc1F,344.905,12,1,benzoic,c1ccccc1
Ac7693,O=C(O)COc1ccc(-n2cnnn2)cc1,220.188,16,4,acyclic_ali,c1ccc(-n2cnnn2)cc1
Ac7694,CCc1ncc(Br)cc1C(=O)O,230.061,12,2,aryl_other,c1ccncc1
Ac7695,O=C(O)c1c(F)cc(F)c([N+](=O)[O-])c1F,221.09,15,2,benzoic,c1ccccc1
Ac7696,O=C(O)C1(c2c(Cl)cccc2Cl)CCC1,245.105,15,2,alpha_quat,c1ccc(C2CCC2)cc1
Ac7697,COc1ccc2[nH]cc(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)c2c1,334.372,24,5,alpha_amino,c1ccc2[nH]ccc2c1
Ac7698,O=C(O)CCNC(=O)/C=C/c1ccccc1F,237.23,17,5,acyclic_ali,c1ccccc1
Ac7700,O=C(O)COc1ccc(C(=O)c2ccccc2Cl)cc1,290.702,20,5,acyclic_ali,O=C(c1ccccc1)c1ccccc1
Ac7701,CC(C)(C)OC(=O)N1CCC(c2ccc(C(=O)O)c(F)c2)CC1,323.364,23,2,benzoic,c1ccc(C2CCNCC2)cc1
Ac7702,CC(C)(Cc1ccc(Br)s1)C(=O)O,263.156,13,3,alpha_quat,c1ccsc1
Ac7703,O=C(O)CNS(=O)(=O)c1ccccc1F,233.22,15,4,alpha_amino,c1ccccc1
Ac7704,O=C(O)/C=C/c1ccc(OC(F)(F)F)c(Cl)c1,266.602,17,3,other,c1ccccc1
Ac7705,O=C(O)CCc1ccc(OC(F)(F)F)c(Cl)c1,268.618,17,4,acyclic_ali,c1ccccc1
Ac7706,N#CC(CC(=O)O)c1ccc(Br)cc1,254.083,14,3,acyclic_ali,c1ccccc1
Ac7708,O=C(O)CSc1nc(-c2cccc(Cl)c2)no1,270.697,17,4,acyclic_ali,c1ccc(-c2ncon2)cc1
Ac7709,CC(CC(=O)O)c1ccc(F)c(Br)c1,261.09,14,3,acyclic_ali,c1ccccc1
Ac7710,CC(C)(C)OC(=O)N1CCC(Oc2ccccc2)(C(=O)O)CC1,321.373,23,3,cyclic_ali,c1ccc(OC2CCNCC2)cc1
Ac7711,CC1(C)OB(c2ccc(Cl)c(C(=O)O)c2)OC1(C)C,282.532,19,2,benzoic,c1ccc(B2OCCO2)cc1
Ac7713,COC(=O)c1cccc(C(F)(F)C(=O)O)c1,230.166,16,3,acyclic_ali,c1ccccc1
Ac7714,O=C(O)c1c(F)ccc(S(=O)(=O)O)c1F,238.167,15,2,benzoic,c1ccccc1
Ac7715,CC(C)(C)OC(=O)N1CCCC1c1ocnc1C(=O)O,282.296,20,2,heteroaryl,c1ncc(C2CCCN2)o1
Ac7716,CC(C)(C)OC(=O)N1CCC(c2ocnc2C(=O)O)C1,282.296,20,2,heteroaryl,c1ncc(C2CCNC2)o1
Ac7717,O=C(O)Cc1ccc(Br)cc1I,340.942,12,2,acyclic_ali,c1ccccc1
Ac7718,NS(=O)(=O)c1cc(Br)cc(C(=O)O)c1,280.099,14,2,benzoic,c1ccccc1
Ac7719,Cc1c(C(=O)O)nnn1-c1ccc(C2CC2)cc1Cl,277.711,19,3,heteroaryl,c1cn(-c2ccc(C3CC3)cc2)nn1
Ac7720,COc1ccc(Br)c(C(=O)O)c1Cl,265.49,13,2,benzoic,c1ccccc1
Ac7721,O=C(O)C1CCN(CCCc2ccccc2)CC1,247.338,18,5,cyclic_ali,c1ccc(CCCN2CCCCC2)cc1
Ac7722,O=C(O)Cc1ccc(I)c(F)c1,280.036,12,2,acyclic_ali,c1ccccc1
Ac7723,O=C(O)c1nc2ccccc2nc1C(F)(F)F,242.156,17,1,heteroaryl,c1ccc2nccnc2c1
Ac7724,CC(C)NC(=O)Nc1ccc(C(=O)O)c(O)c1,238.243,17,3,benzoic,c1ccccc1
Ac7725,CC(C)NC(=O)Nc1ccc(O)c(C(=O)O)c1,238.243,17,3,benzoic,c1ccccc1
Ac7727,O=C(O)c1sccc1S(=O)(=O)Nc1cccc2[nH]ncc12,323.355,21,4,heteroaryl,O=S(=O)(Nc1cccc2[nH]ncc12)c1ccsc1
Ac7728,CCC1CCN(C(=O)OC(C)(C)C)C1C(=O)O,243.303,17,2,alpha_amino,C1CCNC1
Ac7731,CCCCCCCCCCOc1ccc(/C=C\C(=O)O)cc1,304.43,22,12,other,c1ccccc1
Ac7732,CC(C)(C)OC(=O)N1C2CCC1CC(CC(=O)O)C2,269.341,19,2,acyclic_ali,C1CC2CCC(C1)N2
Ac7733,O=C(O)[C@@H]1CC[C@H](C(F)(F)F)N(C(=O)OCc2ccccc2)C1,331.29,23,3,cyclic_ali,O=C(OCc1ccccc1)N1CCCCC1
Ac7734,O=C(O)Cc1ccc(OCC(F)(F)F)c(F)c1,252.163,17,4,acyclic_ali,c1ccccc1
Ac7737,CC1(C)OB(c2ccc(C3(C(=O)O)CC3)cc2)OC1(C)C,288.152,21,3,alpha_quat,c1cc(C2CC2)ccc1B1OCCO1
Ac7738,CC(C)(C)OC(=O)N1CC(c2cc(C(=O)O)on2)C1,268.269,19,2,heteroaryl,c1cc(C2CNC2)no1
Ac7740,CC(C)(C)OC(=O)N1CC(c2nocc2C(=O)O)C1,268.269,19,2,aryl_other,c1cc(C2CNC2)no1
Ac7743,O=C(O)C1CCCN(C(=O)C(F)(F)F)C1,225.166,15,1,cyclic_ali,C1CCNCC1
Ac7748,N#Cc1ccc(Oc2ccc(C(=O)O)cc2)nc1,240.218,18,3,benzoic,c1ccc(Oc2ccccn2)cc1
Ac7750,O=C(O)c1cc(Br)cn2ncnc12,242.032,13,1,aryl_other,c1ccn2ncnc2c1
Ac7753,CC1(C)OB(c2ccc(C(=O)O)cc2[N+](=O)[O-])OC1(C)C,293.084,21,3,benzoic,c1ccc(B2OCCO2)cc1
Ac7754,O=C(O)C1(c2cccc(Br)c2)CCCCC1,283.165,16,2,alpha_quat,c1ccc(C2CCCCC2)cc1
Ac7756,COc1ccc(OC(F)(F)F)cc1CC(=O)O,250.172,17,4,acyclic_ali,c1ccccc1
Ac7757,CCCCOc1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1,321.376,24,6,aryl_other,c1ccc(-c2ccc3ccccc3n2)cc1
Ac7758,O=C(O)c1cc2c(cc1Br)OCCO2,259.055,14,1,benzoic,c1ccc2c(c1)OCCO2
Ac7762,Cc1ccc(S(=O)(=O)OCCOCCOCCOCCC(=O)O)cc1,376.427,25,14,acyclic_ali,c1ccccc1
Ac7767,COc1c(Br)cc(F)cc1C(=O)O,249.035,13,2,benzoic,c1ccccc1
Ac7768,O=C(O)C1(c2cccc(Br)c2)CC(F)(F)C1,291.091,16,2,alpha_quat,c1ccc(C2CCC2)cc1
Ac7769,COc1ccc2cc(C(=O)O)sc2c1F,226.228,15,2,heteroaryl,c1ccc2sccc2c1
Ac7771,Cc1cc(Br)c(F)cc1C(=O)O,233.036,12,1,benzoic,c1ccccc1
Ac7772,C[Si](C)(C)C#Cc1cccc(C(=O)O)c1,218.328,15,1,benzoic,c1ccccc1
Ac7773,Cc1c(CCC(=O)O)c(=O)oc2cc3c(cc12)CCC(C)(C)O3,316.353,23,3,acyclic_ali,O=c1ccc2cc3c(cc2o1)OCCC3
Ac7774,CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1c1ccccc1,305.374,22,2,cyclic_ali,c1ccc(C2CCCCN2)cc1
Ac7775,CC(C)(C)OC(=O)N1CC(F)CC(C(=O)O)C1,247.266,17,1,cyclic_ali,C1CCNCC1
Ac7776,O=C(O)Cc1cccc(Br)c1F,233.036,12,2,acyclic_ali,c1ccccc1
Ac7777,O=C(O)c1sc2cccc(F)c2c1Cl,230.647,14,1,heteroaryl,c1ccc2sccc2c1
Ac7778,Cc1c(OC(C)C(=O)O)ccc2c(-c3ccccc3)cc(=O)oc12,324.332,24,4,acyclic_ali,O=c1cc(-c2ccccc2)c2ccccc2o1
Ac7779,O=C(O)c1cnn2c(Br)cccc12,241.044,13,1,aryl_other,c1ccn2nccc2c1
Ac7780,CN(C)C(=O)COc1ccccc1C(=O)O,223.228,16,4,benzoic,c1ccccc1
Ac7781,COCCOc1cc(Br)cc(C(=O)O)c1,275.098,15,5,benzoic,c1ccccc1
Ac7782,O=C(O)c1cc(I)cc(Br)c1F,344.905,12,1,benzoic,c1ccccc1
Ac7783,O=C(O)COc1ccc(C2SCCCS2)cc1,270.375,17,4,acyclic_ali,c1ccc(C2SCCCS2)cc1
Ac7784,O=C(O)COc1ccc(Oc2ccccn2)cc1,245.234,18,5,acyclic_ali,c1ccc(Oc2ccccn2)cc1
